Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2008,0.213,2008,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2009,0.22,2009,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2010,0.217,2010,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2011,0.217,2011,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2012,0.211,2012,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2013,0.203,2013,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2014,0.191,2014,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2015,0.188,2015,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2016,0.185,2016,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2017,0.181,2017,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2018,0.169,2018,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),484,Mexico,2019,0.167,2019,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2000,NaN,2000,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2001,NaN,2001,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2002,NaN,2002,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2003,NaN,2003,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2004,NaN,2004,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2005,NaN,2005,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2006,NaN,2006,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2007,NaN,2007,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2008,NaN,2008,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2009,NaN,2009,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2010,NaN,2010,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2011,NaN,2011,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2012,NaN,2012,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2013,NaN,2013,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2014,NaN,2014,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2015,NaN,2015,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2016,NaN,2016,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2017,NaN,2017,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2018,NaN,2018,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),57,Micronesia,2019,NaN,2019,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2000,0.055,2000,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2001,0.056,2001,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2002,0.062,2002,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2003,0.069,2003,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2004,0.07,2004,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2005,0.067,2005,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2006,0.075,2006,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2007,0.075,2007,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2008,0.081,2008,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2009,0.088,2009,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2010,0.089,2010,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2011,0.091,2011,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2012,0.089,2012,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2013,0.095,2013,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2014,0.095,2014,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2015,0.089,2015,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2016,0.085,2016,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2017,0.076,2017,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2018,0.078,2018,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),17,Middle Africa,2019,0.08,2019,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2000,0.825,2000,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2001,0.8,2001,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2002,0.816,2002,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2003,0.738,2003,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2004,0.686,2004,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2005,0.739,2005,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2006,0.764,2006,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2007,0.726,2007,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2008,0.663,2008,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2009,0.708,2009,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2010,0.695,2010,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2011,0.653,2011,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2012,0.634,2012,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2013,0.611,2013,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2014,0.556,2014,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2015,0.518,2015,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2016,0.538,2016,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2017,0.547,2017,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2018,0.559,2018,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),496,Mongolia,2019,0.57,2019,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),499,Montenegro,2000,NaN,2000,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),499,Montenegro,2001,NaN,2001,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),499,Montenegro,2002,NaN,2002,,,,2017,"IEA (2021), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,Not available,E,G,KG_PER_CON_USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
