Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,77.8758926391602,82.716178894043,83.6881103515625,84.6780471801758,85.687873840332,86.7203903198242,99.2184448242188,100,99.5326995849609,100,99.8649597167969,100,100,100,..
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.59319972991943,10.8000001907349,13.0597648620605,14.7840194702148,16.5053882598877,18.2262191772461,32.285228729248,34.113338470459,37.5999984741211,38.7898216247559,34.7799987792969,50.9000015258789,47.8362770080566,50.5614166259766,..
Mali,MLI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,1.78600120544434,2.56155633926392,3.2726149559021,3.91887044906616,3.21930050849915,4.4246301651001,7.27804231643677,8.35960960388184,..,..,15.0308876037598,16.4873046875,..
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Malta,MLT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.4779739379883,69.9643249511719,71.4430923461914,72.9166259765625,74.3872756958008,75.8573837280273,91.1968536376953,91.8208770751953,92.5262756347656,93.3688278198242,94.2973480224609,95.9162902832031,97.538200378418,99.1606063842773,..
Marshall Islands,MHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,23.1632919311523,26.2645606994629,29.451789855957,32.7205657958984,36.0620803833008,39.4694442749023,84.2660369873047,85.6626663208008,87.3943328857422,89.2740936279297,91.3125610351563,97.0174026489258,100,100,..
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.7461318969727,22.2000007629395,21.5032196044922,22.8727340698242,24.2393646240234,18.2000007629395,37.5360641479492,38.7999992370605,39.5,41.3216171264648,42.9000015258789,44.3121376037598,45.8300323486328,47.3484191894531,..
Mauritania,MRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2.58725428581238,4.90004444122314,3.41998362541199,3.61826467514038,3.74018955230713,1.17781317234039,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,99.2647247314453,99.4000015258789,99.1855163574219,99.1404113769531,99.0947647094727,99.4805068969727,99.38037109375,99.3616104125977,99.4800109863281,99.6100006103516,99.448844909668,100,99.6616516113281,..
Mauritius,MUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.2557144165039,98.7685470581055,98.9574813842773,98.7538681030273,98.7329406738281,98.696647644043,99.2642669677734,99.2008514404297,99.1875152587891,99.4024047851563,99.6100006103516,99.3113327026367,100,99.8357620239258,..
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.0071334838867,97.1383209228516,97.897087097168,97.4008560180664,98.5977020263672,98.932731628418,99.1476974487305,99.1729278564453,99,99.5,100,99.5,99.5999984741211,99.4000015258789,..
Mexico,MEX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.7989959716797,90.6665420532227,92.9132537841797,91.6906967163086,96.0889053344727,96.7655792236328,96.7493515014648,97.4269332885742,97.8517761230469,98.3310699462891,100,98.2882080078125,98.2382049560547,97.7241287231445,..
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,46,48.3374671936035,50.1000328063965,51.857364654541,53.6118087768555,55.3657188415527,70.2488174438477,72.0532455444336,73.9390563964844,75.9620132446289,77.9439086914063,79.7029113769531,81.2767333984375,82.9259185791016,..
"Micronesia, Fed. Sts.",FSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,39.0998687744141,41.5042266845703,43.4199600219727,45.3273506164551,47.2273483276367,49.1210136413574,65.2283325195313,67.1635437011719,69.203498840332,71.4202499389648,73.5844345092773,75.4600448608398,77.0945587158203,78.8252334594727,..
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,99,100,99.0999984741211,98.5999984741211,100,100,100,100,99.9800033569336,99.9899978637695,100,100,..
Moldova,MDA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Monaco,MCO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.3000030517578,71.0765762329102,72.2844696044922,76.3000030517578,74.6868896484375,86.1999969482422,81.1999969482422,87.0788269042969,88.4001770019531,89.8384094238281,92.512565612793,98.0999984741211,97.2299118041992,98.0999984741211,..
Mongolia,MNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.5994625091553,34.81298828125,36.1115188598633,40.9466667175293,38.8910675048828,66.7049789428711,45.767261505127,63.4425773620605,67.3619766235352,71.5414276123047,78.5868530273438,94.6294860839844,91.8780212402344,94.5951919555664,..
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,99.8302230834961,99.6999969482422,97.6999969482422,100,100,100,100,100,100,..
Montenegro,MNE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.5673828125,71.347900390625,73.1208343505859,74.8885269165039,78.1999969482422,78.4176177978516,97.1999969482422,91.5999984741211,97.3000030517578,97.8000030517578,100,98.0999984741211,99.5999984741211,100,..
Morocco,MAR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,36.5221786499023,45.9024772644043,49.0134201049805,52.1468620300293,58.4416084289551,58.302173614502,94.977912902832,86.1420288085938,94.4866180419922,95.4180145263672,100,96.10400390625,98.9278182983398,100,..
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.09631109237671,5.69999980926514,8.44392108917236,8.10000038146973,10.7705898284912,11.9319448471069,22.4201278686523,24.7999992370605,24,26.2465209960938,24.2999992370605,31.1000003814697,29.6744499206543,30.603832244873,..
Mozambique,MOZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,0.981695294380188,1.17752313613892,1.65503001213074,2.80854630470276,2.66622352600098,0.926830589771271,4.79501724243164,4.41509914398193,7.99328804016113,5.09228801727295,4.46869087219238,..
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.8337898254395,42.9418983459473,47,45.1377143859863,46.2301177978516,47.3219833374023,56.3492736816406,52,60.5,55.5999984741211,69.8148345947266,66.2272796630859,68.358528137207,70.3971939086914,..
Myanmar,MMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,26.8294906616211,28.0351028442383,33.3077507019043,30.4273853302002,31.6143970489502,32.7959518432617,42.5158386230469,37.8809509277344,47.6019172668457,39.8099403381348,59.9191360473633,54.8227500915527,57.5816764831543,60.1599159240723,..
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.5,35.9668617248535,36.9254760742188,37.8788528442383,38.8293418884277,39.779296875,47.4000015258789,48.728515625,51.5999984741211,49.7000007629395,52.5,54.0028953552246,55.1770896911621,56.2586936950684,..
Namibia,NAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,18.9317493438721,18.470874786377,19.1734027862549,19.8214359283447,20.4628791809082,21.1009292602539,27.3082447052002,27.5433959960938,31.2854843139648,31.6359558105469,31.6101455688477,33.5966148376465,35.0044479370117,36.288028717041,..
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4370880126953,99.4156341552734,99.386589050293,99.3523178100586,99.3151550292969,99.2774505615234,99.2682113647461,99.3377914428711,99,99.7128829956055,99.8700408935547,99.92822265625,100,100,..
Nauru,NRU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,100,..,..,..,100,100,..
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.0462665557861,24.6000003814697,35.8874092102051,39.2989501953125,37.2000007629395,46.1157302856445,77.466194152832,84.9000015258789,82.5239562988281,90.6999969482422,87.8963470458984,93.9199981689453,89.9000015258789,89.9000015258789,..
Nepal,NPL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,20.377893447876,14.6972455978394,27.5307426452637,31.2207469940186,28.4514446258545,38.6423416137695,73.5523376464844,82.0555191040039,79.6443176269531,89.8119964599609,86.004150390625,93.4699096679688,..,88.786018371582,..
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Netherlands,NLD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
New Caledonia,NCL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
New Zealand,NZL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.7815704345703,72.2215805053711,73.8582916259766,74.3876266479492,74.9140777587891,73.8218154907227,80.8234405517578,81.8530731201172,83.2493286132813,84.6401138305664,85.9898376464844,87.1166763305664,88.0583267211914,88.9073791503906,..
Nicaragua,NIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,47.2087593078613,47.859504699707,48.6113204956055,49.2907905578613,49.9505233764648,46.3904075622559,57.3158378601074,59.2726783752441,61.9353141784668,64.6074142456055,67.0753555297852,69.2111053466797,71.1344833374023,72.9369049072266,..
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.48148155212402,8.36194133758545,8.85894775390625,9.3507194519043,9.8396053314209,7.09999990463257,15.1700057983398,15.7705421447754,16.6000003814697,17.271520614624,18.0495262145996,17.6000003814697,18.9745712280273,19.2519092559814,..
Niger,NER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,2.00001668930054,2.37989783287048,2.75204253196716,3.11837649345398,..,6.67291355133057,7.69260025024414,8.14216423034668,9.18188285827637,9.84816265106201,11.6982021331787,12.8110408782959,13.4411478042603,..
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.1214599609375,43.880672454834,44.6323013305664,52.2000007629395,46.122200012207,46.8651695251465,55.5999984741211,54.0482292175293,52.5,59.2999992370605,54.4000015258789,56.5,55.4000015258789,55.4000015258789,..
Nigeria,NGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,21.2729682922363,21.6731662750244,22.0642261505127,32.700267791748,22.8204746246338,23.1864185333252,31.634593963623,27.3684902191162,25.9039726257324,33.970458984375,..,..,..,24.5769081115723,..
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,99.4199981689453,100,100,100,100,100,100,99.8000030517578,100,100,..
North Macedonia,MKD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,99.9876327514648,99.9618988037109,99.9228057861328,99.8775787353516,100,100,100,100,100,100,100,100,..
Northern Mariana Islands,MNP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Norway,NOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Oman,OMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.3106002807617,70.3615341186523,70.4048767089844,70.4429931640625,70.4782180786133,70.5129013061523,71.0827713012695,71.224739074707,71.3815460205078,71.5502243041992,70.7900009155273,72.7831039428711,74.1276931762695,75.3796920776367,..
Pakistan,PAK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,58.7863502502441,58.6186027526855,58.4363746643066,58.2406349182129,58.0306587219238,57.8067092895508,56.0783424377441,55.9637870788574,55.8740692138672,55.8037719726563,54.2725486755371,57.1264266967773,59.0182456970215,60.8175239562988,..
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1689987182617,98.2285537719727,98.280517578125,98.3272476196289,98.37109375,98.91650390625,99.0532302856445,99.810302734375,99.3692398071289,100,100,100,100,100,..
Palau,PLW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.9849319458008,96.2453689575195,96.479606628418,96.6795806884766,96.7613677978516,96.9856567382813,96.9167175292969,99.1563339233398,97.7951583862305,100,100,100,100,100,..
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.4014129638672,81.4562530517578,82.2009201049805,87.8000030517578,83.6769027709961,84.4129104614258,89.0999984741211,91.436637878418,92.2947692871094,93.1647720336914,93.6999969482422,94.9285202026367,95.8163299560547,96.7046356201172,..
Panama,PAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,55.4234352111816,55.3429946899414,56.8931045532227,71.6098480224609,59.98876953125,61.5233116149902,71.1997375488281,76.6405563354492,78.7231521606445,80.8922424316406,82.0851898193359,85.452507019043,87.8251190185547,90.2484359741211,..
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.57701396942139,9.88218402862549,12.1797695159912,14.4721202850342,16.7615833282471,19.0505123138428,37.6542854309082,40.0504913330078,42.8782196044922,49.4000015258789,54.4000015258789,55.7273864746094,59.6629753112793,60.4000015258789,..
Papua New Guinea,PNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,1.75527441501617,4.28021097183228,6.79758453369141,9.30971431732178,11.8169460296631,31.9960918426514,34.5822105407715,37.6515655517578,44.9124221801758,50.4588584899902,51.7833709716797,56.1341972351074,56.8271636962891,..
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.421142578125,91.0420684814453,91.6664428710938,92.5583953857422,93.2498779296875,94.6868896484375,99.0158843994141,99.0007171630859,99.3315353393555,98.4000015258789,99.3000030517578,99.5999984741211,99.6999969482422,100,..
Paraguay,PRY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,79.1911849975586,82.2929763793945,83.7261657714844,85.6111679077148,87.5003662109375,89.6435775756836,97.8732223510742,97.7289581298828,98.5827178955078,96.0512771606445,98.5080108642578,99.1190567016602,99.375358581543,100,..
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.4964981079102,72.1131134033203,74.3826904296875,74.3809661865234,75.6923599243164,77.1736450195313,92.135368347168,92.9199905395508,93.852180480957,94.1999969482422,94.8000030517578,95.1999969482422,95.5513610839844,99.3118133544922,..
Peru,PER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.089394569397,16.0957508087158,19.4595775604248,18.4972438812256,20.8976974487305,24.6324329376221,69.9050140380859,72.7675018310547,76.6926879882813,77.9748382568359,80.4978485107422,81.7999801635742,82.9478225708008,96.8290710449219,..
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.6616897583008,75.7229461669922,76.7766189575195,76.5999984741211,87.5999984741211,79.9156188964844,87.5,89.7203674316406,89.0800018310547,92.0665054321289,93,94.4482650756836,95.6450805664063,96.8423843383789,..
Philippines,PHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,61.6950645446777,63.3980865478516,65.083984375,63.5447158813477,84.5029525756836,70.0244369506836,81.8996963500977,84.5721282958984,83.1949768066406,88.1386642456055,90.0231704711914,91.8262100219727,93.7001266479492,95.5878677368164,..
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Poland,POL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Portugal,PRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Puerto Rico,PRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Qatar,QAT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,99.0999984741211,100,100,100,100,..
Romania,ROU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,95.5,100,100,100,100,100,..
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.19999980926514,4.57231616973877,5.93285799026489,7.2881646156311,8.64058494567871,4.80000019073486,15.1999998092651,19.7999992370605,22.7999992370605,29.3700008392334,34.0999984741211,36.9681510925293,40.3686065673828,46.5999984741211,..
Rwanda,RWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,0.536980390548706,1.68970274925232,0.668072402477264,5.7524676322937,9.1742992401123,12.53564453125,18.9649868011475,23.6235313415527,27.1199283599854,30.3999977111816,38.1973075866699,..
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.8578262329102,88.5846481323242,89.3038787841797,90.0178833007813,90.7289962768555,91.439567565918,97.4165344238281,97.9000015258789,99.0670852661133,99.623291015625,96.8000030517578,99.9944763183594,99.1999969482422,100,..
Samoa,WSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.9745330810547,85.8821640014648,86.8142471313477,87.7506103515625,88.6740798950195,89.5861129760742,96.9526672363281,97.5447387695313,98.9526901245117,99.6169052124023,96.1047668457031,99.9941177368164,99.0457611083984,100,..
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
San Marino,SMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.9000015258789,51.4911727905273,52.5872421264648,53.6780776977539,54.7660217285156,55.8534355163574,64.8450775146484,68.5999984741211,67.2492980957031,69.3205184936523,74.2699966430664,71,74.9672012329102,76.5590896606445,..
Sao Tome and Principe,STP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,40.0611457824707,36.5906562805176,37.6088104248047,38.6114196777344,39.617057800293,40.6257705688477,50.0477600097656,52.4133224487305,53.6185684204102,58.5927696228027,76.1955261230469,55.7416687011719,68.0662384033203,71.077507019043,..
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,99.9000015258789,99.9300003051758,100,100,100,..
Saudi Arabia,SAU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.7400016784668,38.7576179504395,36.7999992370605,41.9641342163086,36.7999992370605,47.0999984741211,57,61,60.5,64.5,61.7000007629395,66,70.4000015258789,70.3689422607422,..
Senegal,SEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,12.8102426528931,15.1027145385742,11.2506980895996,18.6103267669678,8.64725875854492,23.2679271697998,31.7806453704834,41.0149536132813,38.1357307434082,44.5002403259277,35.3725509643555,41.4245529174805,47.8238410949707,47.3575325012207,..
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,99.6907196044922,99.9199981689453,99.6607971191406,99.9000015258789,100,100,100,99.8000030517578,100,..
Serbia,SRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.0893402099609,94.4017639160156,96.0999984741211,95.0061950683594,95.3029098510742,95.5990905761719,98,100,100,100,100,100,100,100,..
Seychelles,SYC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,88.9087448120117,89.5203628540039,92.9569091796875,90.7067794799805,91.2771682739258,91.8292236328125,96.1526718139648,100,100,100,100,100,100,100,..
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.78814268112183,8.55077075958252,9.30581474304199,10.0556230545044,16.7999992370605,11.3324851989746,13.5,18.6660308837891,19.5345363616943,20.2999992370605,23.3999996185303,26.1000003814697,22.7000007629395,26.2008857727051,..
Sierra Leone,SLE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,9.72633934020996,..,..,1.52259659767151,1.6933331489563,1.64034867286682,5.3513650894165,6.43151426315308,1.50083994865417,4.77403879165649,..
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sint Maarten (Dutch part),SXM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,100,100,100,100,100,100,100,100,..
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovak Republic,SVK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovenia,SVN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.51702928543091,7.47523641586304,10.4258584976196,13.3712463378906,16.3137474060059,19.2557106018066,44.7000007629395,50.3067588806152,55.0999984741211,58.3271942138672,62.9000015258789,66.1797637939453,69.8094177246094,73.3464813232422,..
Solomon Islands,SLB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,0.519095242023468,3.65804576873779,6.81053829193115,9.97932147979736,40.4170532226563,45.3388900756836,51.5000343322754,55.0795478820801,60.4122886657715,63.9614524841309,68.0398178100586,72.0463104248047,..
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1.89250123500824,4.50461578369141,7.40000009536743,9.70844078063965,12.3048496246338,14.9007215499878,51.5337905883789,51.2936363220215,51.1348609924316,51.1132354736328,52.0999984741211,50.7649765014648,49.2000007629395,49.7308692932129,..
Somalia,SOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,2.32230448722839,4.59567546844482,39.7233352661133,38.8315315246582,38.0241470336914,37.2713737487793,38.2801818847656,35.2246284484863,..,32.2634696960449,..
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.2824630737305,70.1999969482422,76.6999969482422,78.8000030517578,80.9000015258789,80.8000030517578,85.1999969482422,85.9000015258789,85.3000030517578,83.9000015258789,84.4000015258789,84.6999969482422,85,84.3855361938477,..
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,54.6039733886719,49.2423515319824,64.0909652709961,66.2820892333984,73.4449234008789,72.8334350585938,80.7377853393555,82.2866439819336,80.1979446411133,75.7492752075195,76.7389831542969,77.1684951782227,77.6118240356445,75.2648544311523,..
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,3.60786819458008,4.09718370437622,4.60133981704712,5.1173677444458,4.19999980926514,6.17316961288452,6.70700693130493,7.24133825302124,..
South Sudan,SSD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,1.92029941082001,2.4437940120697,2.98769807815552,3.54842257499695,2.90473413467407,4.68116998672485,5.11436605453491,5.56384754180908,..
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Spain,ESP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.2628021240234,63.5999984741211,80.6999969482422,74.9988174438477,76.5685806274414,78.137809753418,90.1999969482422,92.660514831543,94.3518676757813,97.5,97.5,99.5648727416992,99.7585678100586,100,..
Sri Lanka,LKA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,66.1338424682617,58.7182655334473,78.3179168701172,71.4915466308594,73.262077331543,75.0273971557617,88.4647827148438,91.2687149047852,93.1689071655273,97.1637649536133,96.9418182373047,99.4662551879883,99.7034530639648,100,..
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.2815399169922,93.5299987792969,95.8031845092773,96.0549850463867,96.3038940429688,96.5522689819336,100,100,100,100,100,100,100,100,..
